HDR|20220202|000107
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122261||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122264||21|MSG|7|20220228||||0.02|USD| |1|0.14||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122266||21|MSG|3|20220228||||0.02|USD| |1|0.06||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122267||21|MSG|58|20220228||||0.107|USD| |1|6.21||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122269||21|MSG|79|20220228||||0.072|USD| |1|5.69||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122270||21|MSG|123|20220228||||0.08|USD| |1|9.84||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122271||21|MSG|1|20220228||||0.08|USD| |1|0.08||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122272||21|MSG|58|20220228||||0.08|USD| |1|4.64||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122273||21|MSG|5|20220228||||0.08|USD| |1|0.40||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122276||21|MSG|6|20220228||||0.08|USD| |1|0.48||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122277||21|MSG|4179|20220228||||0.083|USD| |1|346.86||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122278||21|MSG|4|20220228||||0.08|USD| |1|0.32||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122279||21|MSG|18|20220228||||0.08|USD| |1|1.44||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122280||21|MSG|8545|20220228||||0.157|USD| |1|1341.57||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122281||21|MSG|3106|20220228||||0.08|USD| |1|248.48||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122282||21|MSG|15|20220228||||0.08|USD| |1|1.20||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122283||21|MSG|61|20220228||||0.08|USD| |1|4.88||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122284||21|MSG|114|20220228||||0.08|USD| |1|9.12||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122285||21|MSG|76|20220228||||0.08|USD| |1|6.08||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122286||21|MSG|52|20220228||||0.08|USD| |1|4.16||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122287||21|MSG|15|20220228||||0.08|USD| |1|1.20||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122288||21|MSG|2282|20220228||||0.08|USD| |1|182.56||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122289||21|MSG|25|20220228||||0.072|USD| |1|1.80||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122290||21|MSG|14|20220228||||0.08|USD| |1|1.12||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122291||21|MSG|49|20220228||||0.08|USD| |1|3.92||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122292||21|MSG|4|20220228||||0.08|USD| |1|0.32||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122293||21|MSG|94|20220228||||0.08|USD| |1|7.52||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122295||21|MSG|13|20220228||||0.054|USD| |1|0.70||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122296||21|MSG|37|20220228||||0.08|USD| |1|2.96||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122298||21|MSG|75452|20220228||||0.10|USD| |1|7545.20||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122299||21|MSG|3|20220228||||0.08|USD| |1|0.24||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122300||21|MSG|41|20220228||||0.08|USD| |1|3.28||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122301||21|MSG|162|20220228||||0.08|USD| |1|12.96||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122302||21|MSG|6|20220228||||0.08|USD| |1|0.48||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122304||21|MSG|38|20220228||||0.08|USD| |1|3.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122305||21|MSG|29|20220228||||0.08|USD| |1|2.32||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122306||21|MSG|10000|20220228||||0.00|USD| |1|0.00||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122306||21|MSG|19427|20220228||||0.02|USD| |1|388.54||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122307||21|MSG|3|20220228||||0.08|USD| |1|0.24||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122308||21|MSG|33|20220228||||0.08|USD| |1|2.64||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122311||21|MSG|3474|20220228||||0.0124|USD| |1|43.08||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122312||21|MSG|2076|20220228||||0.08|USD| |1|166.08||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122315||21|MSG|5308|20220228||||0.08|USD| |1|424.64||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122318||21|MSG|13|20220228||||0.08|USD| |1|1.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122320||21|MSG|555|20220228||||0.08|USD| |1|44.40||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122321||21|MSG|48|20220228||||0.08|USD| |1|3.84||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122322||21|MSG|84|20220228||||0.08|USD| |1|6.72||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122324||21|MSG|29|20220228||||0.08|USD| |1|2.32||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122325||21|MSG|73|20220228||||0.08|USD| |1|5.84||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122326||21|MSG|229|20220228||||0.08|USD| |1|18.32||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122327||21|MSG|1165|20220228||||0.056|USD| |1|65.24||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122329||21|MSG|16|20220228||||0.08|USD| |1|1.28||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122330||21|MSG|134|20220228||||0.08|USD| |1|10.72||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122331||21|MSG|403|20220228||||0.08|USD| |1|32.24||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122332||21|MSG|520|20220228||||0.079|USD| |1|41.08||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122333||21|MSG|157|20220228||||0.08|USD| |1|12.56||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122334||21|MSG|11|20220228||||0.08|USD| |1|0.88||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122336||21|MSG|42|20220228||||0.08|USD| |1|3.36||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122337||21|MSG|40|20220228||||0.055|USD| |1|2.20||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122339||21|MSG|3|20220228||||0.08|USD| |1|0.24||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122340||21|MSG|10|20220228||||0.08|USD| |1|0.80||2|||||||||
